Start at '6/10/2022 8:59:40 AM'
Tick, (-10.90, 7.00, 3.58), (6.46, -0.41, 7.93), True, 6/10/2022 8:59:40 AM
Tick, (-4.52, 7.00, 6.62), (-5.10, -0.41, 4.28), False, 6/10/2022 8:59:40 AM
Tick, (-6.46, 7.00, 2.63), (-3.98, -0.41, -4.74), True, 6/10/2022 8:59:41 AM
Tick, (-6.92, 7.00, 6.53), (-4.15, -0.41, -3.29), False, 6/10/2022 8:59:41 AM
Tick, (-8.12, 4.69, 3.01), (0.00, -1.41, 0.00), True, 6/10/2022 8:59:42 AM
Tick, (-8.12, 4.69, 5.67), (0.00, -1.41, 0.00), False, 6/10/2022 8:59:42 AM
Tick, (-8.12, 4.69, 3.01), (0.00, -1.41, 0.00), True, 6/10/2022 8:59:43 AM
Tick, (-8.12, 4.69, 5.67), (0.00, -1.41, 0.00), False, 6/10/2022 8:59:43 AM
