Start at '4/11/2022 9:18:35 PM'
Tick	-7.951583	7	-2.571312		-0.6020665	0	0.5078375		True	1	5	0.05	50
Tick	7.997546	7	-2.624836		0.5929886	0	0.5184087		False	1	5	0.05	50
Tick	-8.04936	7	-2.488838		-2.313902	0	1.951756		True	1	11	0.11	50
Tick	8.09385	7	-2.540645		2.279014	0	1.992383		False	1	11	0.11	50
Tick	-8.244715	7	-2.324058		-3.844554	0	3.242847		True	1	17	0.17	50
Tick	8.28626	7	-2.372435		3.786586	0	3.310349		False	1	17	0.17	50
Tick	-8.525097	7	-2.087558		-5.151039	0	4.344854		True	1	23	0.23	50
Tick	8.562414	7	-2.131012		5.07337	0	4.435297		False	1	23	0.23	50
Tick	-8.875715	7	-1.791815		-6.200736	0	5.230264		True	1	29	0.29	50
Tick	8.907746	7	-1.829112		6.107239	0	5.339136		False	1	29	0.29	50
Tick	-9.280186	7	-1.450648		-6.971921	0	5.880752		True	1	35	0.3499999	50
Tick	9.306117	7	-1.480844		6.866796	0	6.003164		False	1	35	0.3499999	50
Tick	-9.651754	7	-0.9505939		-7.325195	0	2.626765		True	1	41	0.4099999	44.2662
Tick	-3.068031	7	4.162669		2.243666	0	7.501686		False	1	41	0.4099999	44.2662
Tick	-9.992916	7	-0.5978254		-6.305157	0	3.538757		True	1	47	0.4699998	60.32346
Tick	-3.875071	7	4.838588		1.082851	0	7.186802		False	1	47	0.4699998	60.32346
Tick	-10.32947	7	-0.3433433		-5.543668	0	3.655231		True	1	53	0.5299998	120.025
Tick	-4.07046	7	5.291368		0.5998999	0	6.643594		False	1	53	0.5299998	120.025
Tick	-10.60662	7	-0.06190488		-3.869004	0	5.314168		True	1	59	0.5899997	97.01109
Tick	-4.11159	7	5.681472		-0.3215889	0	6.189851		False	1	59	0.5899997	97.01109
Tick	-10.7805	7	0.3103983		-2.153777	0	6.693229		True	1	65	0.6499997	101.3264
Tick	-4.212674	7	6.041317		-2.603467	0	5.731084		False	1	65	0.6499997	101.3264
Tick	-10.85099	7	0.7552806		-0.463243	0	7.757555		True	1	71	0.7099996	97.45069
Tick	-4.444511	7	6.367087		-4.662517	0	5.099074		False	1	71	0.7099996	97.45069
Tick	-10.82169	7	1.252927		1.144626	0	8.488062		True	1	77	0.7699996	90.12988
Tick	-4.791381	7	6.649387		-6.438149	0	4.325627		False	1	77	0.7699996	90.12988
Tick	-10.69944	7	1.782828		2.618335	0	8.878663		True	1	83	0.8299995	95.99509
Tick	-5.234413	7	6.88088		-7.884505	0	3.446013		False	1	83	0.8299995	95.99509
Tick	-10.49397	7	2.324546		3.914137	0	8.935574		True	1	89	0.8899994	89.30087
Tick	-5.75247	7	7.056435		-8.970193	0	2.497233		False	1	89	0.8899994	89.30087
Tick	-10.21735	7	2.858424		4.997078	0	8.676326		True	1	95	0.9499994	58.73508
Tick	-6.323025	7	7.173178		-9.678311	0	1.516549		False	1	95	0.9499994	58.73508
Tick	-9.883422	7	3.36623		5.841704	0	8.128499		True	1	101	1.009999	77.04041
Tick	-6.923032	7	7.230464		-10.00616	0	0.5401611		False	1	101	1.009999	77.04041
Tick	-9.507226	7	3.831711		6.43239	0	7.32816		True	1	107	1.069999	186.4837
Tick	-7.529762	7	7.229767		-9.964517	0	-0.3979985		False	1	107	1.069999	186.4837
Tick	-9.10441	7	4.241049		6.763317	0	6.318104		True	1	113	1.129999	84.10004
Tick	-8.12158	7	7.174506		-9.576462	0	-1.267323		False	1	113	1.129999	84.10004
Tick	-8.690633	7	4.5832		6.838099	0	5.145966		True	1	119	1.189999	84.11349
Tick	-8.678639	7	7.069806		-8.875853	0	-2.041408		False	1	119	1.189999	84.11349
Tick	-8.281023	7	4.850114		6.669111	0	3.862266		True	1	125	1.249999	78.38465
Tick	-9.183473	7	6.922228		-7.905508	0	-2.698725		False	1	125	1.249999	78.38465
Tick	-7.889676	7	5.036852		6.276532	0	2.518472		True	1	131	1.309999	87.87578
Tick	-9.621462	7	6.672004		-6.715181	0	-3.223097		False	1	131	1.309999	87.87578
Tick	-7.529224	7	5.141569		5.687191	0	1.165147		True	1	137	1.369999	74.51898
Tick	-9.981186	7	6.098666		-5.359421	0	-3.468455		False	1	137	1.369999	74.51898
Tick	-7.210478	7	5.165396		4.933234	0	-0.1497721		True	1	143	1.429999	76.17944
Tick	-10.25463	7	5.888056		-3.89537	0	-3.462343		False	1	143	1.429999	76.17944
Tick	-6.942157	7	5.112235		4.050691	0	-1.382499		True	1	149	1.489999	91.48712
Tick	-10.43727	7	5.682137		-2.380621	0	-3.335376		False	1	149	1.489999	91.48712
Tick	-6.730703	7	4.988451		3.077983	0	-2.494687		True	1	155	1.549999	84.58591
Tick	-10.52803	7	5.487844		-0.8711714	0	-3.09907		False	1	155	1.549999	84.58591
