Start at '6/10/2022 9:47:15 AM'
Tick	-7.951583	6.99595	-2.571312		-0.608148	-0.405	0.5129672		True	1	5	0.05	50
Tick	7.997546	6.99595	-2.624836		0.5989784	-0.405	0.5236451		False	1	5	0.05	50
Tick	-8.04936	6.99595	-2.488838		-2.337275	-0.405	1.97147		True	1	11	0.11	50
Tick	8.09385	6.99595	-2.540645		2.302034	-0.405	2.012508		False	1	11	0.11	50
Tick	-8.244715	6.99595	-2.324058		-3.883388	-0.405	3.275603		True	1	17	0.17	50
Tick	8.28626	6.99595	-2.372435		3.824835	-0.405	3.343787		False	1	17	0.17	50
Tick	-8.525097	6.99595	-2.087558		-5.20307	-0.405	4.388742		True	1	23	0.23	50
Tick	8.562414	6.99595	-2.131012		5.124617	-0.405	4.480098		False	1	23	0.23	50
Tick	-8.875715	6.99595	-1.791815		-6.263369	-0.405	5.283094		True	1	29	0.29	50
Tick	8.907746	6.99595	-1.829112		6.168928	-0.405	5.393067		False	1	29	0.29	50
Tick	-9.280186	6.99595	-1.450648		-7.042345	-0.405	5.940154		True	1	35	0.3499999	50
Tick	9.306117	6.99595	-1.480844		6.936158	-0.405	6.063802		False	1	35	0.3499999	50
Tick	-9.721195	6.99595	-1.07866		-7.529189	-0.405	6.350802		True	1	41	0.4099999	19.97551
Tick	9.740478	6.99595	-1.101113		7.415661	-0.405	6.482998		False	1	41	0.4099999	19.97551
Tick	-10.16437	6.99595	-0.6731588		-7.146132	-0.405	7.117789		True	1	47	0.4699998	33.25729
Tick	5.896322	6.99595	1.317173		2.333671	-0.405	8.514849		False	1	47	0.4699998	33.25729
Tick	-10.5495	6.99595	-0.2038117		-5.770501	-0.405	8.38845		True	1	53	0.5299998	77.63493
Tick	-2.946157	6.99595	4.438284		1.500519	-0.405	7.950552		False	1	53	0.5299998	77.63493
Tick	-10.83444	6.99595	0.3426483		-3.996034	-0.405	9.58034		True	1	59	0.5899997	72.69132
Tick	-3.774313	6.99595	5.066529		0.4113055	-0.405	7.507432		False	1	59	0.5899997	72.69132
Tick	-11.00926	6.99595	0.9486558		-2.137699	-0.405	10.41695		True	1	65	0.6499997	79.96609
Tick	-4.052977	6.99595	5.525916		-0.06675038	-0.405	6.926554		False	1	65	0.6499997	79.96609
Tick	-11.07297	6.99595	1.59087		-0.3020877	-0.405	10.85159		True	1	71	0.7099996	78.53856
Tick	-4.119362	6.99595	5.922425		-0.7058684	-0.405	6.358916		False	1	71	0.7099996	78.53856
Tick	-11.02956	6.99595	2.24499		1.438722	-0.405	10.88302		True	1	77	0.7699996	87.66624
Tick	-4.242224	6.99595	6.283443		-2.978375	-0.405	5.747532		False	1	77	0.7699996	87.66624
Tick	-10.88676	6.99595	2.887469		3.027597	-0.405	10.53192		True	1	83	0.8299995	85.57834
Tick	-4.493533	6.99595	6.601844		-5.015659	-0.405	4.971314		False	1	83	0.8299995	85.57834
Tick	-10.65539	6.99595	3.496503		4.417538	-0.405	9.832698		True	1	89	0.8899994	79.14523
Tick	-4.85702	6.99595	6.868988		-6.758389	-0.405	4.066556		False	1	89	0.8899994	79.14523
Tick	-10.34873	6.99595	4.052728		5.571489	-0.405	8.830162		True	1	95	0.9499994	81.33256
Tick	-5.3134	6.99595	7.078523		-8.162554	-0.405	3.072384		False	1	95	0.9499994	81.33256
Tick	-9.981915	6.99595	4.539762		6.462858	-0.405	7.577158		True	1	101	1.009999	73.09514
Tick	-5.841258	6.99595	7.226484		-9.198784	-0.405	2.028831		False	1	101	1.009999	73.09514
Tick	-9.571316	6.99595	4.944603		7.075806	-0.405	6.132212		True	1	107	1.069999	72.9975
Tick	-6.417933	6.99595	7.311296		-9.852334	-0.405	0.9753178		False	1	107	1.069999	72.9975
Tick	-9.133864	6.99595	5.257888		7.405167	-0.405	4.55714		True	1	113	1.129999	73.83179
Tick	-7.020379	6.99595	7.333685		-10.12271	-0.405	-0.05068849		False	1	113	1.129999	73.83179
Tick	-8.686448	6.99595	5.474007		7.456007	-0.405	2.9147		True	1	119	1.189999	73.83179
Tick	-7.625996	6.99595	7.296519		-10.02289	-0.405	-1.014879		False	1	119	1.189999	73.83179
Tick	-8.245315	6.99595	5.591081		7.242843	-0.405	1.266333		True	1	125	1.249999	73.83179
Tick	-8.213398	6.99595	7.204585		-9.578012	-0.405	-1.887115		False	1	125	1.249999	73.83179
Tick	-7.825538	6.99595	5.610805		6.788588	-0.405	-0.3299043		True	1	131	1.309999	223.899
Tick	-8.597078	6.9	7.11106		-8.840464	-0.4049999	-2.646725		False	1	131	1.309999	223.899
Tick	-7.440566	6.99595	5.538187		6.123252	-0.405	-1.82118		True	1	137	1.369999	74.62241
Tick	-8.69133	6.999983	6.779729		-8.005733	-0.405	-3.292952		False	1	137	1.369999	74.62241
Tick	-7.101838	6.99595	5.381173		5.282484	-0.405	-3.161429		True	1	143	1.429999	69.10611
Tick	-8.693078	6.999985	6.17973		-7.201281	-0.405	-3.601645		False	1	143	1.429999	69.10611
Tick	-6.818507	6.99595	5.150198		4.30598	-0.405	-4.312569		True	1	149	1.489999	72.39924
Tick	-9.04483	6.99595	5.919086		-6.366776	-0.405	-3.614311		False	1	149	1.489999	72.39924
Tick	-6.597251	6.99595	4.857679		3.235873	-0.405	-5.245364		True	1	155	1.549999	76.19337
Tick	-9.39245	6.99595	5.70579		-5.363151	-0.405	-3.495579		False	1	155	1.549999	76.19337
Tick	-6.442184	6.99595	4.517455		2.115103	-0.405	-5.939938		True	1	161	1.609999	71.40868
Tick	-9.675111	6.99595	5.503723		-4.230498	-0.405	-3.261418		False	1	161	1.609999	71.40868
Tick	-6.35486	6.99595	4.144231		0.9858737	-0.405	-6.385913		True	1	167	1.669999	72.66016
Tick	-9.886717	6.99595	5.319303		-3.016022	-0.405	-2.926781		False	1	167	1.669999	72.66016
Tick	-6.334371	6.99595	3.753003		-0.1117882	-0.405	-6.582226		True	1	173	1.729999	72.32174
Tick	-10.02402	6.99595	5.157952		-1.767028	-0.405	-2.509263		False	1	173	1.729999	72.32174
Tick	-6.377525	6.99595	3.358522		-1.141302	-0.405	-6.536612		True	1	179	1.789999	70.62695
Tick	-10.08656	6.99595	5.02397		-0.5292629	-0.405	-2.028331		False	1	179	1.789999	70.62695
Tick	-6.479086	6.99595	2.974788		-2.070613	-0.405	-6.264826		True	1	185	1.849999	50.1223
Tick	-10.07652	6.99595	4.920445		0.6545974	-0.405	-1.504532		False	1	185	1.849999	50.1223
Tick	-6.632081	6.99595	2.614606		-2.873049	-0.405	-5.78962		True	1	191	1.909999	75.83398
Tick	-9.9985	6.99595	4.849219		1.746262	-0.405	-0.9587142		False	1	191	1.909999	75.83398
Tick	-6.828143	6.99595	2.289209		-3.527945	-0.405	-5.139533		True	1	197	1.969998	73.43654
Tick	-9.859214	6.99595	4.810897		2.712907	-0.405	-0.4112731		False	1	197	1.969998	73.43654
Tick	-7.057889	6.99595	2.007952		-4.021006	-0.405	-4.347558		True	1	203	2.029999	70.93255
Tick	-9.66712	6.99595	4.804895		3.528008	-0.405	0.1185298		False	1	203	2.029999	70.93255
Tick	-8.118	6.9595	3.006112		0	-1.62	0		True	1	209	2.089998	72.37147
Tick	-8.118	6.9595	5.67		0	-1.62	0		False	1	209	2.089998	72.37147
Tick	-8.118	6.77725	3.006112		0	-4.05	0		True	1	215	2.149998	72.98045
Tick	-8.118	6.77725	5.67		0	-4.05	0		False	1	215	2.149998	72.98045
Tick	-8.118	6.4492	3.006112		0	-6.480001	0		True	1	221	2.209998	60.4573
Tick	-8.118	6.4492	5.67		0	-6.480001	0		False	1	221	2.209998	60.4573
Tick	-8.118	5.97535	3.006112		0	-8.910002	0		True	1	227	2.269998	86.9074
Tick	-8.118	5.97535	5.67		0	-8.910002	0		False	1	227	2.269998	86.9074
Tick	-8.118	5.3557	3.006112		0	-11.34	0		True	1	233	2.329998	190.19
Tick	-8.118	5.3557	5.67		0	-11.34	0		False	1	233	2.329998	190.19
Tick	-8.118	4.59025	3.006112		0	-13.77	0		True	1	239	2.389998	203.4422
Tick	-8.118	4.59025	5.67		0	-13.77	0		False	1	239	2.389998	203.4422
Tick	-8.118	4.685949	3.006112		0	-1.405	0		True	1	245	2.449998	147.3926
Tick	-8.118	4.685949	5.67		0	-1.405	0		False	1	245	2.449998	147.3926
Tick	-8.118	4.685949	3.006112		0	-1.405	0		True	1	251	2.509998	69.31832
Tick	-8.118	4.685949	5.67		0	-1.405	0		False	1	251	2.509998	69.31832
Tick	-8.118	5.060866	3.006112		0	37.4917	0		True	1	257	2.569998	39.61745
Tick	-8.118	4.685949	5.67		0	-1.405	0		False	1	257	2.569998	39.61745
Tick	-8.118	6.769695	3.006112		0	22.91848	0		True	1	263	2.629998	72.1355
Tick	-8.118	4.685949	5.67		0	-1.405	0		False	1	263	2.629998	72.1355
Tick	-8.118	7.670366	3.006112		0	9.087469	0		True	1	269	2.689998	38.66169
Tick	-8.118	4.685949	5.67		0	-1.405	0		False	1	269	2.689998	38.66169
Tick	-8.118	7.931265	3.006112		0	1.879958	0		True	1	275	2.749998	193.2442
Tick	-8.118	4.685949	5.67		0	-1.405	0		False	1	275	2.749998	193.2442
Tick	-8.118	7.930013	3.006112		0	-1.101689	0		True	1	281	2.809998	197.4529
Tick	-8.118	4.685949	5.67		0	-1.405	0		False	1	281	2.809998	197.4529
Tick	-8.118	7.778861	3.006112		0	-3.531689	0		True	1	287	2.869998	184.8053
Tick	-8.118	4.685949	5.67		0	-1.405	0		False	1	287	2.869998	184.8053
Tick	-8.118	7.48191	3.006112		0	-5.96169	0		True	1	293	2.929998	25.67335
Tick	-8.118	4.685949	5.67		0	-1.405	0		False	1	293	2.929998	25.67335
Tick	-8.118	7.039158	3.006112		0	-8.391691	0		True	1	299	2.989998	165.8898
Tick	-8.118	4.685949	5.67		0	-1.405	0		False	1	299	2.989998	165.8898
Tick	-8.118	6.450607	3.006112		0	-10.82169	0		True	1	305	3.049998	26.98494
Tick	-8.118	4.685949	5.67		0	-1.405	0		False	1	305	3.049998	26.98494
Tick	-8.118	5.716255	3.006112		0	-13.25169	0		True	1	311	3.109998	176.1649
Tick	-8.118	4.685949	5.67		0	-1.405	0		False	1	311	3.109998	176.1649
Tick	-8.118	4.836104	3.006112		0	-15.68169	0		True	1	317	3.169997	67.10014
Tick	-8.118	4.685949	5.67		0	-1.405	0		False	1	317	3.169997	67.10014
Tick	-8.118	4.685949	3.006112		0	-1.405	0		True	1	323	3.229997	170.4158
Tick	-8.118	4.685949	5.67		0	-1.405	0		False	1	323	3.229997	170.4158
Tick	-8.118	4.685949	3.006112		0	-1.405	0		True	1	329	3.289997	41.97448
Tick	-8.118	4.685949	5.67		0	-1.405	0		False	1	329	3.289997	41.97448
Tick	-8.118	4.685949	3.006112		0	-1.405	0		True	1	335	3.349997	42.78844
Tick	-8.118	4.685949	5.67		0	-1.405	0		False	1	335	3.349997	42.78844
Tick	-8.118	4.685949	3.006112		0	-1.405	0		True	1	341	3.409997	150.4913
Tick	-8.118	4.685949	5.67		0	-1.405	0		False	1	341	3.409997	150.4913
Tick	-8.118	4.685949	3.006112		0	-1.405	0		True	1	347	3.469997	189.4801
Tick	-8.118	4.685949	5.67		0	-1.405	0		False	1	347	3.469997	189.4801
Tick	-8.118	4.685949	3.006112		0	-1.405	0		True	1	353	3.529997	58.96226
Tick	-8.118	4.685949	5.67		0	-1.405	0		False	1	353	3.529997	58.96226
Tick	-8.118	4.685949	3.006112		0	-1.405	0		True	1	359	3.589997	146.6878
Tick	-8.118	4.685949	5.67		0	-1.405	0		False	1	359	3.589997	146.6878
Tick	-8.118	4.685949	3.006112		0	-1.405	0		True	1	365	3.649997	70.55022
Tick	-8.118	4.685949	5.67		0	-1.405	0		False	1	365	3.649997	70.55022
Tick	-8.118	4.685949	3.006112		0	-1.405	0		True	1	371	3.709997	36.87955
Tick	-8.118	4.685949	5.67		0	-1.405	0		False	1	371	3.709997	36.87955
Tick	-8.118	4.685949	3.006112		0	-1.405	0		True	1	377	3.769997	73.56403
Tick	-8.118	4.685949	5.67		0	-1.405	0		False	1	377	3.769997	73.56403
Tick	-8.118	4.685949	3.006112		0	-1.405	0		True	1	383	3.829997	72.31129
Tick	-8.118	4.685949	5.67		0	-1.405	0		False	1	383	3.829997	72.31129
Tick	-8.118	4.685949	3.006112		0	-1.405	0		True	1	389	3.889997	73.92841
Tick	-8.118	4.685949	5.67		0	-1.405	0		False	1	389	3.889997	73.92841
Tick	-8.118	4.685949	3.006112		0	-1.405	0		True	1	395	3.949997	70.89835
Tick	-8.118	4.685949	5.67		0	-1.405	0		False	1	395	3.949997	70.89835
Tick	-8.118	4.685949	3.006112		0	-1.405	0		True	1	401	4.009997	74.97769
Tick	-8.118	4.685949	5.67		0	-1.405	0		False	1	401	4.009997	74.97769
Tick	-8.087999	4.685949	3.016112		2	-1.405	0		True	1	407	4.069998	73.20055
Tick	-8.118	4.685949	5.67		0	-1.405	0		False	1	407	4.069998	73.20055
Tick	-7.784351	4.685949	2.968007		5.9248	-1.405	-0.6063551		True	1	413	4.13	73.20055
Tick	-8.118	4.685949	5.67		0	-1.405	0		False	1	413	4.13	73.20055
Tick	-7.384179	5.941869	2.935565		6.967453	17.19225	-0.5764127		True	1	419	4.190001	195.2096
Tick	-8.118	4.685949	5.67		0	-1.405	0		False	1	419	4.190001	195.2096
Tick	-6.980535	6.495557	2.896432		6.554141	5.080077	-0.7259032		True	1	425	4.250002	167.2605
Tick	-8.118	4.685949	5.67		0	-1.405	0		False	1	425	4.250002	167.2605
Tick	-6.574564	6.611686	2.842995		6.134598	0.2976651	-0.8685383		True	1	431	4.310004	145.3277
Tick	-8.118	4.685949	5.67		0	-1.405	0		False	1	431	4.310004	145.3277
Tick	-6.166369	6.541933	2.777187		7.083247	-2.175044	-1.229986		True	1	437	4.370005	176.0687
Tick	-8.118	4.685949	5.67		0	-1.405	0		False	1	437	4.370005	176.0687
Tick	-5.770051	6.32638	2.701855		6.650799	-4.605044	-1.358979		True	1	443	4.430007	184.8736
Tick	-8.118	4.685949	5.67		0	-1.405	0		False	1	443	4.430007	184.8736
Tick	-5.373454	5.965027	2.609941		6.209826	-7.035045	-1.572264		True	1	449	4.490008	69.70682
Tick	-8.118	4.685949	5.67		0	-1.405	0		False	1	449	4.490008	69.70682
Tick	-4.989538	5.457875	2.474175		6.575191	-9.465045	-2.922237		True	1	455	4.550009	236.9893
Tick	-8.118	4.685949	5.67		0	-1.405	0		False	1	455	4.550009	236.9893
Tick	-4.641474	4.804922	2.272867		5.538503	-11.89504	-3.887541		True	1	461	4.610011	68.73325
Tick	-8.118	4.685949	5.67		0	-1.405	0		False	1	461	4.610011	68.73325
Tick	-4.338453	4.00617	2.002867		4.551479	-14.32504	-4.624012		True	1	467	4.670012	24.46866
Tick	-8.118	4.685949	5.67		0	-1.405	0		False	1	467	4.670012	24.46866
Tick	-4.085689	3.061617	1.68071		4.037468	-16.75504	-6.041854		True	1	473	4.730013	68.74884
Tick	-8.118	4.685949	5.67		0	-1.405	0		False	1	473	4.730013	68.74884
Tick	-3.884589	1.971265	1.333345		3.121686	-19.18505	-6.21911		True	1	479	4.790015	42.48431
Tick	-8.118	4.685949	5.67		0	-1.405	0		False	1	479	4.790015	42.48431
Tick	-3.724439	0.735112	0.9617301		2.359978	-21.61505	-6.159361		True	1	485	4.850016	179.8852
Tick	-8.118	4.685949	5.67		0	-1.405	0		False	1	485	4.850016	179.8852
Tick	-3.606114	0.02208602	0.5693538		1.028135	-1.405	-6.317704		True	1	491	4.910017	32.99568
Tick	-8.118	4.685949	5.67		0	-1.405	0		False	1	491	4.910017	32.99568
Tick	-3.643753	0.02208602	0.1878086		-0.5906598	-1.405	-5.999919		True	1	497	4.970019	63.89695
Tick	-8.118	4.685949	5.67		0	-1.405	0		False	1	497	4.970019	63.89695
Tick	-3.665769	0.02208602	-0.2029285		-0.2565759	-1.405	-6.602206		True	1	503	5.03002	195.9017
Tick	-8.118	4.685949	5.67		0	-1.405	0		False	1	503	5.03002	195.9017
Tick	-3.679857	1.604334	-0.5993837		-0.220509	24.79253	-6.674766		True	1	509	5.090022	74.22803
Tick	-8.118	4.685949	5.67		0	-1.405	0		False	1	509	5.090022	74.22803
Tick	-3.691917	2.432586	-0.9999064		-0.1790121	8.080999	-6.275909		True	1	515	5.150023	39.06342
Tick	-8.118	4.685949	5.67		0	-1.405	0		False	1	515	5.150023	39.06342
Tick	-3.706858	2.657126	-1.404301		-0.3086307	1.48256	-7.270892		True	1	521	5.210024	200.8193
Tick	-8.118	4.685949	5.67		0	-1.405	0		False	1	521	5.210024	200.8193
Tick	-3.725796	2.640135	-1.798501		-0.390509	-1.33242	-6.864202		True	1	527	5.270026	72.93361
Tick	-8.118	4.685949	5.67		0	-1.405	0		False	1	527	5.270026	72.93361
Tick	-3.759377	2.47514	-2.196005		-0.6935519	-3.762419	-6.449125		True	1	533	5.330027	83.53311
Tick	-8.118	4.685949	5.67		0	-1.405	0		False	1	533	5.330027	83.53311
