Start at '6/10/2022 9:37:34 AM'
Tick	-7.951583	6.99595	-2.571312		-0.608148	-0.405	0.5129672		True	1	5
Tick	7.997546	6.99595	-2.624836		0.5989784	-0.405	0.5236451		False	1	5
Tick	-8.04936	6.99595	-2.488838		-2.337275	-0.405	1.97147		True	1	11
Tick	8.09385	6.99595	-2.540645		2.302034	-0.405	2.012508		False	1	11
Tick	-8.244715	6.99595	-2.324058		-3.883388	-0.405	3.275603		True	1	17
Tick	8.28626	6.99595	-2.372435		3.824835	-0.405	3.343787		False	1	17
Tick	-8.525097	6.99595	-2.087558		-5.20307	-0.405	4.388742		True	1	23
Tick	8.562414	6.99595	-2.131012		5.124617	-0.405	4.480098		False	1	23
Tick	-8.875715	6.99595	-1.791815		-6.263369	-0.405	5.283094		True	1	29
Tick	8.907746	6.99595	-1.829112		6.168928	-0.405	5.393067		False	1	29
Tick	-9.280186	6.99595	-1.450648		-7.042345	-0.405	5.940154		True	1	35
Tick	9.306117	6.99595	-1.480844		6.936158	-0.405	6.063802		False	1	35
Tick	-9.721195	6.99595	-1.07866		-7.529189	-0.405	6.350802		True	1	41
Tick	9.740478	6.99595	-1.101113		7.415661	-0.405	6.482998		False	1	41
Tick	-10.16403	6.99595	-0.6728007		-7.113032	-0.405	7.152314		True	1	47
Tick	3.786745	6.99595	2.045959		2.480563	-0.405	8.405806		False	1	47
Tick	-10.54252	6.99595	-0.1965271		-5.672563	-0.405	8.490605		True	1	53
Tick	-1.94026	6.99595	4.248874		0.8555084	-0.405	8.119354		False	1	53
Tick	-10.82244	6.99595	0.3551668		-3.924937	-0.405	9.6545		True	1	59
Tick	-3.773561	6.99595	5.069604		0.6638768	-0.405	7.505723		False	1	59
Tick	-10.99375	6.99595	0.9648345		-2.086879	-0.405	10.46996		True	1	65
Tick	-3.99331	6.99595	5.52274		-0.3588093	-0.405	7.04348		False	1	65
Tick	-11.05489	6.99595	1.609728		-0.2650595	-0.405	10.89021		True	1	71
Tick	-4.109576	6.99595	5.927517		-0.7234492	-0.405	6.493708		False	1	71
Tick	-11.00973	6.99595	2.265671		1.462279	-0.405	10.90759		True	1	77
Tick	-4.206083	6.99595	6.29474		-2.435651	-0.405	5.849655		False	1	77
Tick	-10.86598	6.99595	2.90914		3.037903	-0.405	10.54267		True	1	83
Tick	-4.426876	6.99595	6.61879		-4.533553	-0.405	5.059416		False	1	83
Tick	-10.63445	6.99595	3.518346		4.415007	-0.405	9.830051		True	1	89
Tick	-4.763968	6.99595	6.890659		-6.350235	-0.405	4.138374		False	1	89
Tick	-10.32836	6.99595	4.073969		5.556959	-0.405	8.815001		True	1	95
Tick	-5.198755	6.99595	7.103884		-7.838307	-0.405	3.126356		False	1	95
Tick	-9.962807	6.99595	4.559693		6.437541	-0.405	7.550746		True	1	101
Tick	-5.710298	6.99595	7.254432		-8.964888	-0.405	2.064111		False	1	101
Tick	-9.554057	6.99595	4.962603		7.041218	-0.405	6.09613		True	1	107
Tick	-6.276197	6.99595	7.340701		-9.711688	-0.405	0.9917654		False	1	107
Tick	-9.118955	6.99595	5.273439		7.363062	-0.405	4.513218		True	1	113
Tick	-6.873461	6.99595	7.363431		-10.07479	-0.405	-0.05254712		False	1	113
Tick	-8.67427	6.99595	5.486709		7.408298	-0.405	2.864934		True	1	119
Tick	-7.479343	6.99595	7.325545		-10.06393	-0.405	-1.033907		False	1	119
Tick	-8.236135	6.99595	5.600654		7.191528	-0.405	1.212809		True	1	125
Tick	-8.035776	6.934188	7.239118		-9.701379	-0.4049999	-1.921641		False	1	125
Tick	-7.819503	6.99595	5.617099		6.735675	-0.405	-0.385094		True	1	131
Tick	-8.283366	6.9	7.176896		-9.114485	-0.4049999	-2.71178		False	1	131
Tick	-7.437702	6.99595	5.541173		6.07069	-0.405	-1.876006		True	1	137
Tick	-8.401874	6.999749	6.842688		-8.442093	-0.405	-3.391616		False	1	137
Tick	-7.102061	6.99595	5.38094		5.232089	-0.405	-3.213994		True	1	143
Tick	-8.426212	6.999863	6.242688		-7.775093	-0.405	-3.731379		False	1	143
Tick	-6.821629	6.99595	5.146944		4.259392	-0.405	-4.361163		True	1	149
Tick	-8.779341	6.99595	5.942271		-7.070967	-0.405	-3.757045		False	1	149
Tick	-6.602993	6.99595	4.851692		3.194499	-0.405	-5.28852		True	1	155
Tick	-9.172984	6.99595	5.720278		-6.170431	-0.405	-3.641391		False	1	155
Tick	-6.45019	6.99595	4.509106		2.080088	-0.405	-5.976462		True	1	161
Tick	-9.506657	6.99595	5.509515		-5.106573	-0.405	-3.405023		False	1	161
Tick	-6.364717	6.99595	4.133949		0.9580701	-0.405	-6.414916		True	1	167
Tick	-9.772188	6.99595	5.316704		-3.926194	-0.405	-3.06328		False	1	167
Tick	-6.345627	6.99595	3.741262		-0.1318289	-0.405	-6.603131		True	1	173
Tick	-9.964269	6.99595	5.147545		-2.677438	-0.405	-2.634293		False	1	173
Tick	-6.389704	6.99595	3.345818		-1.153332	-0.405	-6.549162		True	1	179
Tick	-10.08047	6.99595	5.006577		-1.408025	-0.405	-2.138187		False	1	179
Tick	-6.491707	6.99595	2.961623		-2.07468	-0.405	-6.26907		True	1	185
Tick	-10.12117	6.99595	4.897083		-0.1636032	-0.405	-1.596256		False	1	185
Tick	-6.644676	6.99595	2.601468		-2.869478	-0.405	-5.785895		True	1	191
Tick	-10.08936	6.99595	4.821055		1.013723	-0.405	-1.030156		False	1	191
Tick	-6.840273	6.99595	2.276555		-3.517307	-0.405	-5.128437		True	1	197
Tick	-9.990396	6.99595	4.779199		2.086663	-0.405	-0.4611183		False	1	197
Tick	-7.069156	6.99595	1.996198		-4.004087	-0.405	-4.329909		True	1	203
Tick	-9.831671	6.99595	4.770977		3.023763	-0.405	0.09076232		False	1	203
Tick	-8.118	6.9595	3.006112		0	-1.62	0		True	1	209
Tick	-8.118	6.9595	5.67		0	-1.62	0		False	1	209
Tick	-8.118	6.77725	3.006112		0	-4.05	0		True	1	215
Tick	-8.118	6.77725	5.67		0	-4.05	0		False	1	215
Tick	-8.118	6.4492	3.006112		0	-6.480001	0		True	1	221
Tick	-8.118	6.4492	5.67		0	-6.480001	0		False	1	221
Tick	-8.118	5.97535	3.006112		0	-8.910002	0		True	1	227
Tick	-8.118	5.97535	5.67		0	-8.910002	0		False	1	227
Tick	-8.118	5.3557	3.006112		0	-11.34	0		True	1	233
Tick	-8.118	5.3557	5.67		0	-11.34	0		False	1	233
Tick	-8.118	4.59025	3.006112		0	-13.77	0		True	1	239
Tick	-8.118	4.59025	5.67		0	-13.77	0		False	1	239
Tick	-8.118	4.685949	3.006112		0	-1.405	0		True	1	245
Tick	-8.118	4.685949	5.67		0	-1.405	0		False	1	245
Level	1	Complete	6/10/2022 9:37:37 AM	2.459998
Tick	-8.118	4.55495	3.006112		0	-3.43	0		True	1	251
Tick	-8.118	4.55495	5.67		0	-3.43	0		False	1	251
Tick	-8.118	4.2641	3.006112		0	-5.860001	0		True	1	257
Tick	-8.118	4.2641	5.67		0	-5.860001	0		False	1	257
Tick	-8.118	3.827449	3.006112		0	-8.290002	0		True	1	263
Tick	-8.118	3.827449	5.67		0	-8.290002	0		False	1	263
Tick	-8.118	3.244999	3.006112		0	-10.72	0		True	1	269
Tick	-8.118	3.244999	5.67		0	-10.72	0		False	1	269
Tick	-8.118	2.516749	3.006112		0	-13.15	0		True	1	275
Tick	-8.118	2.516749	5.67		0	-13.15	0		False	1	275
Tick	-8.118	1.642699	3.006112		0	-15.58	0		True	1	281
Tick	-8.118	1.642699	5.67		0	-15.58	0		False	1	281
Tick	-8.118	0.6228497	3.006112		0	-18.01	0		True	1	287
Tick	-8.118	0.6228497	5.67		0	-18.01	0		False	1	287
Tick	-8.118	0.02208602	3.006112		0	-1.405	0		True	1	293
Tick	-8.118	0.02208602	5.67		0	-1.405	0		False	1	293
Tick	-8.118	0.02208602	3.006112		0	-1.405	0		True	1	299
Tick	-8.118	0.02208602	5.67		0	-1.405	0		False	1	299
Tick	-8.118	0.02208602	3.006112		0	-1.405	0		True	1	305
Tick	-8.118	0.02208602	5.67		0	-1.405	0		False	1	305
Tick	-8.118	0.02208602	3.006112		0	-1.405	0		True	1	311
Tick	-8.118	0.02208602	5.67		0	-1.405	0		False	1	311
Tick	-8.118	0.02208602	3.006112		0	-1.405	0		True	1	317
Tick	-8.118	0.02208602	5.67		0	-1.405	0		False	1	317
Tick	-8.118	0.02208602	3.006112		0	-1.405	0		True	1	323
Tick	-8.118	0.02208602	5.67		0	-1.405	0		False	1	323
Tick	-8.118	0.02208602	3.006112		0	-1.405	0		True	1	329
Tick	-8.118	0.02208602	5.67		0	-1.405	0		False	1	329
Tick	-8.118	0.02208602	3.006112		0	-1.405	0		True	1	335
Tick	-8.118	0.02208602	5.67		0	-1.405	0		False	1	335
Tick	-8.118	0.02208602	3.006112		0	-1.405	0		True	1	341
Tick	-8.118	0.02208602	5.67		0	-1.405	0		False	1	341
Tick	-8.118	0.02208602	3.006112		0	-1.405	0		True	1	347
Tick	-8.118	0.02208602	5.67		0	-1.405	0		False	1	347
Tick	-8.118	0.02208602	3.006112		0	-1.405	0		True	1	353
Tick	-8.118	0.02208602	5.67		0	-1.405	0		False	1	353
Tick	-8.118	0.02208602	3.006112		0	-1.405	0		True	1	359
Tick	-8.118	0.02208602	5.67		0	-1.405	0		False	1	359
Tick	-8.118	0.02208602	3.006112		0	-1.405	0		True	1	365
Tick	-8.118	0.02208602	5.67		0	-1.405	0		False	1	365
Tick	-8.118	0.02208602	3.006112		0	-1.405	0		True	1	371
Tick	-8.118	0.02208602	5.67		0	-1.405	0		False	1	371
Tick	-8.118	0.02208602	3.006112		0	-1.405	0		True	1	377
Tick	-8.118	0.02208602	5.67		0	-1.405	0		False	1	377
Tick	-8.118	0.02208602	3.006112		0	-1.405	0		True	1	383
Tick	-8.118	0.02208602	5.67		0	-1.405	0		False	1	383
